Item Type,Product ID,Product Name,Product Type,Product Code/SKU,Bin Picking Number,Brand Name,Option Set,Option Set Align,Product Description,Price,Cost Price,Retail Price,Sale Price,Fixed Shipping Cost,Free Shipping,Product Warranty,Product Weight(OZ),Product Length,Product Width,Product Height,Allow Purchases?,Product Visible?,Product Availability,Track Inventory,Current Stock Level,Low Stock Level,Category,Product Image File - 1,Product Image File - 2,Product Image Description - 1,Product Image Is Thumbnail - 1,Product Image Sort - 1,Product Image ID - 2,Product Image File - 3,Product Image Description - 2,Product Image Is Thumbnail - 2,Product Image Sort - 2,Search Keywords,Page Title,Meta Keywords,Meta Description,MYOB Asset Acct,MYOB Income Acct,MYOB Expense Acct,Product Condition,Show Product Condition?,Event Date Required?,Event Date Name,Event Date Is Limited?,Event Date Start Date,Event Date End Date,Sort Order,Product Tax Class,Product UPC/EAN,Stop Processing Rules,Product URL,Redirect Old URL?,GPS Global Trade Item Number,GPS Manufacturer Part Number,GPS Gender,GPS Age Group,GPS Color,GPS Size,GPS Material,GPS Pattern,GPS Item Group ID,GPS Category,GPS Enabled  
,RWU013022,UTG PRO&reg;  30mm/2PCs High Profile P.O.I&reg; Picatinny Rings,,,,UTG PRO,,,"&#149; Proudly Designed and Made in USA<br>&#149; High Profile P.O.I&reg; (Precision Optics Interface) Rings Have a 37mm Center Height to Fit Optics with a 30mm Tube, and up to a 73mm Outer Objective<br>&#149; The Innovative P.O.I&reg; (Precision Optics Interface) Addresses 3 of the Most Critical Areas in Scope Rings - <br>a) Progressively Machined for a Precise Inner Ring Surface to Achieve a Seamless Ring-to-Scope Interaction<br> b) Low Profile and Flush-fitting Locking Side Plate Controlled by Dual Spring Loaded Guide Rods Interfacing with the Rail with and Torx Screw Locking to Ensure Secure and Repeatable Zero Hold <br>c) Square-shaped Integral Recoil Stop Interfacing with a Picatinny Slot via Complete Surface Contact to Eliminate the Possibility of Forward and Aft Movement from Recoil Vibrations<br>&#149; 2 Piece Ring Set, Each Equipped with 4 Top Torx Screws Designed with a 22mm Ring Width          <br>&#149; Designed to Fit on Mil-spec 1913 Picatinny Rail Platforms                                        <br>&#149; Machined from 6061-T6 Aluminum Alloy and 4605 Steel with Matte Black Hard Coat Anodize                                                                     <br>&#149; UTG PRO&reg; Original Snag-free Contoured Profile with Reduced Weight and Size<br><br></font></b><tr><td colspan=2><b><font color=red style='font-size:10px;'><br>NOTE: </font>We recommend to tighten the ring top screws with a torque value of about 25 inch-lb and the side plate screw with torque value of about 45 inch-lb.<font color=red style='font-size:10px;'><br><br>",,,,,,,,7.34,11.4,12.7,3.2,,,,,,,Mounting Systems,RWU013022_PRO_1.gif,RWU013015_PRO_2.jpg,,,,,RWU013015_PRO_3.jpg,,,,,,UTG PRO®,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RWU013415,UTG PRO&reg; 34mm/2PCs Medium Profile P.O.I&reg; Picatinny Rings,,,,UTG PRO,,,"&#149; Proudly Designed and Made in USA<br>&#149; Medium Profile P.O.I&reg; (Precision Optics Interface) Rings Have a 32mm Center Height to Fit Optics with a 34mm Tube, and up to a 63mm Outer Objective<br>&#149; The Innovative P.O.I&reg; (Precision Optics Interface) Addresses 3 of the Most Critical Areas in Scope Rings - <br>a)  Progressively Machined for a Precise Inner Ring Surface to Achieve a Seamless Ring-to-Scope Interaction<br>b)  Low Profile and Flush-fitting Locking Side Plate Controlled by Dual Spring Loaded Guide Rods Interfacing with the Rail with Torx Screw Locking to Ensure Secure and Repeatable Zero Hold <br> c) Square-shaped Integral Recoil Stop Interfacing with a Picatinny Slot via Complete Surface Contact to Eliminate the Possibility of Forward and Aft Movement from Recoil Vibrations<br>&#149; 2 Piece Ring Set, Each Equipped with 4 Top Torx Screws Designed with a 22mm Ring Width                                                           <br>&#149; Designed to Fit on Mil-spec 1913 Picatinny Rail Platforms                                    <br>&#149; Machined from 6061-T6 Aluminum Alloy and 4605 Steel with Matte Black Hard Coat Anodize                                                                                <br>&#149; UTG PRO&reg; Original Snag-free Contoured Profile with Reduced Weight and Size<br><br></font></b><tr><td colspan=2><b><font color=red style='font-size:10px;'><br>NOTE: </font>We recommend to tighten the ring top screws with a torque value of about 25 inch-lb and the side plate screw with torque value of about 45 inch-lb.<font color=red style='font-size:10px;'><br><br>",,,,,,,,7.05,12.7,12.7,3.2,,,,,,,Mounting Systems,RWU013415_PRO_1.gif,RWU013015_PRO_2.jpg,,,,,RWU013015_PRO_3.jpg,,,,,,UTG PRO®,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RWU013420,UTG PRO&reg; 34mm/2PCs High Profile P.O.I&reg; Picatinny Rings,,,,UTG PRO,,,"&#149; Proudly Designed and Made in USA<br>&#149; High Profile P.O.I&reg; (Precision Optics Interface) Rings Have a 37mm Center Height to Fit Optics with a 34mm Tube, and up to a 73mm Outer Objective<br>&#149; The Innovative P.O.I&reg; (Precision Optics Interface) Addresses 3 of the Most Critical Areas in Scope Rings - <br>a) Progressively Machined for a Precise Inner Ring Surface to Achieve a Seamless Ring-to-Scope Interaction<br> b) Low Profile and Flush-fitting Locking Side Plate Controlled by Dual Spring Loaded Guide Rods Interfacing with the Rail with Torx Screw Locking to Ensure Secure and Repeatable Zero Hold <br>c) Square-shaped Integral Recoil Stop Interfacing with a Picatinny Slot via Complete Surface Contact to Eliminate the Possibility of Forward and Aft Movement from Recoil Vibrations<br>&#149; 2 Piece Ring Set, Each Equipped with 4 Top Torx Screws Designed with a 22mm Ring Width                                                            <br>&#149; Designed to Fit on Mil-spec 1913 Picatinny Rail Platforms                          <br>&#149; Machined from 6061-T6 Aluminum Alloy and 4605 Steel with Matte Black Hard Coat Anodize                                                        <br>&#149; UTG PRO&reg; Original Snag-free Contoured Profile with Reduced Weight and Size<br><br></font></b><tr><td colspan=2><b><font color=red style='font-size:10px;'><br>NOTE: </font>We recommend to tighten the ring top screws with a torque value of about 25 inch-lb and the side plate screw with torque value of about 45 inch-lb.<font color=red style='font-size:10px;'><br><br>",,,,,,,,7.16,12.7,11.4,3.2,,,,,,,Mounting Systems,RWU013420_PRO_1.gif,RWU013015_PRO_2.jpg,,,,,RWU013015_PRO_3.jpg,,,,,,UTG PRO®,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SCP-27PRGW,"UTG&reg; 2-7X32 1"" Handgun Scope, Long Eye Relief, PDC Reticle",,,,UTG,,,"&#149;Built on TRUE STRENGTH&reg; Platform, Completely Sealed and Nitrogen Filled, Shockproof, Fogproof, and Rainproof <br>&#149;Up to 25"" of Eye Relief Allowing for Effective Use on Handguns<br>&#149;Red/Green Illuminated Projectile Drop Compensation (PDC) Reticle Assists Shooting at Difference Distances<br>&#149;Screw Lockable Turrets with Most Consistent and Precise 1/4MOA per Click Windage/Elevation Adjustment <br>&#149;Adjustable Eyepiece with Locking Ring for Additional Security<br>&#149;Emerald Coated Lenses to Achieve Maximum Light Transmission for Best Clarity <br>&#149;Parallax Pre-set at 35Yds <br>&#149;Complete with Medium Height Picatinny/Weaver Rings and High Quality Flip-open Lens Caps",,,,,,,,22.68,31,6.2,6.2,,,,,,,Optics,SCP_27PRGW_PRO_01.gif,0,,,,,0,,,,,,UTG 1” 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SCP3-18IEBG4,"UTG&reg; 1-8X28 30mm MRC Scope, IE&reg;, BG4 Reticle, with ACCU-SYNC&reg;",,,,ACCUSHOT,,,"&#149; Built on TRUE STRENGTH&reg; Platform and Completely Sealed and Nitrogen Filled for Shockproof, Fogproof, and Rainproof Performance<br>&#149; 30mm Tube with Best in Class Emerald Lens Coatings to Achieve Maximum Light Transmission for Best Clarity<br>&#149; BG4 Etched Glass Reticle, Designed to be Fast and Intuitive, Features Ballistic Drop Compensation and Rangefinder Markings Out to 600 yds with Ballistic Data Based on Common 5.56/.223 Loadings in Modern Sporting Rifles<br>&#149; Premium Zero Lockable and Resettable Target Turrets with Precise 1/2 MOA per Click Adjustment<br>&#149; Innovative EZ-TAP&reg; Illumination Enhancing (IE&reg;) System with Red/Green Dual-Color and 36 Multi-Color Mode to Accommodate All Weather/Light Conditions (US Pat. 8437079; EU Pat. EP2520894)<br>&#149; 1-Click Illumination Memory Feature Gets the User Right Back to the Color/Brightness Setting Last Used<br>&#149; TactEdge&reg; Angled Integral Sunshade Reduces Indirect Glare Coming Into  the Lens Mitigating Lens Flare <br>&#149; Complete with ACCU-SYNC&reg; 30mm High Profile 34mm Offset Picatinny Ring Mount and Flip-up Lens Covers",,,,,,,,34.25,44.5,10.2,7.6,,,,,,,Optics,SCP3_18IEBG4_PRO_1.jpg,0,,,,,0,,,,,,UTG 1-8X,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SCP3-274LAOIEW,"UTG&reg; 2-7X44 30mm Long Eye Relief Scout Scope, AO, 36-color",,,,ACCUSHOT,,,"&#149;30mm 1 Piece Tube for Maximum Light Transmission <br>&#149;Built on TRUE STRENGTH&reg; Platform, Completely Sealed and Nitrogen Filled, Shockproof, Fogproof and Rainproof<br>&#149;Provides Amazing, True and Consistent Extended Eye Relief for Shooters to Effectively Use on Any Firearm Where the Optics Cannot be Mounted Directly Above the Action<br>&#149;Innovative EZ-TAP&#174 Illumination Enhancing (IE&reg;) System with Red/Green Dual-Color Mode and 36 Color Multi-Color Mode to Accommodate All Weather/Light Conditions (US PAT. 8437079; EU PAT. EP2520894) <br>&#149;1-Click High-tech Illumination Memory Feature Gets You Right Back to the Color/Brightness Setting Last Used<br>&#149;Premium Zero Locking and Zero Resetting Target Turrets with Most Consistent and Precise 1/4 MOA per Click Windage/Elevation Adjustment <br>&#149;Emerald Coated Lenses to Achieve Maximum Light Transmission for Best Clarity<br>&#149;Unique 6 Mil-dot Tactical Range Estimating(TRE) Etched Glass Reticle for the Ultimate Performance<br>&#149;Side Wheel Adjustable Turret(SWAT) for Parallax Adjustment from ""True 10 Yards"" Up, and Ready to Accept Optional Big Wheel to Achieve Finer Parallax Adjustment <br>&#149;Practical TactEdge Angled Integral Sunshade<br>&#149;Complete with Twist Lock Medium Profile Picatinny/Weaver Rings and High Quality Flip-open Lens Caps",,,,,,,,37.07,36.8,8.2,7.2,,,,,,,Optics,SCP3_274LAOIEW_PRO_1.jpg,0,,,,,0,,,,,,AccuShot,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SCP3-3124EAOW,UTG&reg; Classic 3-12X44 30mm Mil-dot Scope,,,,ACCUSHOT,,,"<br>&#149; Second Focal Plane, Non-illuminated Wire Mil-dot Reticle<br>&#149; 30mm Tube Diameter Main Body<br>&#149; Zero Resettable Windage & Elevation Turrets with 1/4 MOA Per Click Adjustment at 100 Yards<br>&#149; Side Parallax Adjustment from 10 Yards to Infinity<br>&#149; Parallax Adjustment Turret Compatible with UTG&reg; Add-on Index Wheels",,,,,,,,28.98,39.4,10.2,7.6,,,,,,,Optics,SCP3_3124EAOW_PRO_1.jpg,0,,,,,0,,,,,,UTG® Tru,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SCP-3940EW,"UTG&reg; TRUE HUNTER&reg; Classic 3-9X40 1""  Scope, Mil-dot",,,,UTG,,,"&#149; Second Focal Plane, Non-illuminated Wire Mil-dot Reticle<br>&#149; 1 Inch Tube Diameter Main Body<br>&#149; Threaded Protective Turret Caps, 1/4 MOA Per Click Adjustment at 100 Yards<br>&#149; Includes 14mm Saddle Height Medium Profile Picatinny Scope Rings",,,,,,,,27.51,#N/A,#N/A,#N/A,,,,,,,Optics,SCP_3940EW_PRO_1.jpg,0,,,,,0,,,,,,UTG Full,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SCP3-U312AOIEW,"UTG&reg; 3-12X44 30mm Scope, AO, 36-color Mil-dot, w/ Rings",,,,ACCUSHOT,,,"&#149; 30mm Tube with Best in Class Multi Emerald Coated Lenses to Achieve Maximum Light Transmission for Best Clarity <br>&#149;Built on TRUE STRENGTH&reg; Platform, Completely Sealed and Nitrogen Filled, Shockproof, Fogproof and Rainproof <br>&#149;Innovative EZ-TAP&#174 Illumination Enhancing (IE&reg;) System with Red/Green Dual-Color Mode and 36 Color Multi-Color Mode to Accommodate All Weather/Light Conditions (US PAT. 8437079; EU PAT. EP2520894) <br>&#149;1-Click High-tech Illumination Memory Feature Gets You Right Back to the Color/Brightness Setting Last Used<br>&#149;Most Innovative, Low Profile Illumination Control with 2 Soft and Ergonomic Control Buttons Designed for Most Natural, Smooth and Quick-reaching Hand/Finger Operations<br>&#149;Special Circuit and Housing Design for Uninterrupted Illumination Even Under Heavy Recoil<br>&#149;Premium Zero Locking and Zero Resetting Target Turrets with Most Consistent and Precise 1/4 MOA per Click Windage/Elevation Adjustment<br>&#149;Side Wheel Adjustable Turret (SWAT) for Parallax Adjustment - from 10 Yards to Infinity; Side Wheel Ready for Optional Big Wheel to Achieve Finer Parallax Adjustment<br>&#149;TactEdge&reg; Angled Integral Sunshade Complete with Flip-open Lens Caps and High Quality Max Strength Twist Lock Picatinny/Weaver Rings",,,,,,,,38.48,45.1,9.5,7,,,,,,,Optics,SCP3_U312AOIEW_PRO_1.gif,SCP3_U3124AOMDL_PRO_2.gif,,,,,0,,,,,,UTG 30MM,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SCP3-U416AOIEW,"UTG&reg; 4-16X44 30mm Scope, AO, 36-color Mil-dot, w/ Rings",,,,ACCUSHOT,,,"&#149;30mm Tube with Best in Class Emerald Lens Coatings to Achieve Maximum Light Transmission for Best Clarity<br>&#149;Built on TRUE STRENGTH&reg; Platform, Completely Sealed and Nitrogen Filled, Shockproof, Fogproof and Rainproof<br>&#149;4X to 16X Power with Quick Power Selector Ring Perfect for Target Acquisition and Zooming In<br>&#149;Innovative EZ-TAP&#174 Illumination Enhancing (IE&reg;) System with Red/Green Dual-Color Mode and 36 Color Multi-Color Mode to Accommodate All Weather/Light Conditions (US PAT. 8437079; EU PAT. EP2520894)   <br>&#149;1-Click High-tech Illumination Memory Feature Gets You Right Back to the Color/Brightness Setting Last Used<br>&#149;Premium Zero Lockable and Zero Resettable Target Turrets with Most Consistent and Precise 1/4 MOA per Click Adjustment<br>&#149;Side Wheel Adjustable Turret (SWAT) for Parallax Adjustment - From 10 Yards to Infinity<br>&#149;Mil-dot Range Estimating Reticle with Built-in TactEdge&reg; Angled Integral Sunshade for Most Optimal Aiming and Shooting Performance<br>&#149;Complete with UTG Max Strength Twist Lock Picatinny/Weaver Rings and High Quality Flip-open Lens Caps",,,,,,,,38.41,44,10.5,8.5,,,,,,,Optics,SCP3_U416AOIEW_PRO_1.gif,SCP3_U416AOIEW_PRO_2.gif,,,,,0,,,,,,UTG 30MM,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SCP3-UG4165G4,"UTG&reg; 4-16X56 30mm Scope, AO, 36-color IE&reg;, G4 Dot Reticle",,,,ACCUSHOT,,,"&#149; 30mm Tube with Best in Class Emerald Lens Coatings to Achieve Maximum Light Transmission for Best Clarity <br>&#149; Built on TRUE STRENGTH&reg; Platform, Completely Sealed and Nitrogen Filled, Shockproof, Fogproof and Rainproof <br>&#149; Innovative EZ-TAP&reg; Illumination Enhancing (IE&reg;) System with Red/Green Dual-Color Mode and 36 Multi-Color Mode to Accommodate All Weather/Light Conditions (US PAT. 8437079; EU PAT. EP2520894) <br>&#149; 1-Click Illumination Memory Feature Gets the User Right Back to the Color/Brightness Setting Last Used<br>&#149; Premium Zero Lockable and Zero Resettable Target Turrets with Most Consistent and Precise 1/8 MOA per Click Adjustment <br>&#149; Parallax Setting from 10 Yards to Infinity <br>&#149; Etched Glass German #4 Dot Reticle with Built-in TACTEDGE&reg; Angled Integral Sunshade Reduces Indirect Glare Coming Into  the Lens Mitigating Lens Flare <br>&#149; Complete with UTG Max Strength Twist Lock Picatinny/Weaver Rings and High Quality Flip-open Lens Caps",,,,,,,,44.2,48.5,9,8,,,,,,,Optics,SCP3_UG4165G4_PRO_1.jpg,SCP3_UG4165G4_PRO_2.gif,,,,,SCP3_UG4165G4_APP_1.gif,,,,,,UTG 30MM,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SCP3-UM312AOIEW,"UTG&reg; 3-12X44 30mm Compact Scope, AO, 36-color Mil-dot, Rings",,,,ACCUSHOT,,,"&#149;30mm Tube with Best in Class Multi Emerald Coated Lenses to Achieve Maximum Light Transmission for Best Clarity <br>&#149;Built on TRUE STRENGTH&reg; Platform, Completely Sealed and Nitrogen Filled, Shockproof, Fogproof and Rainproof<br>&#149;Innovative EZ-TAP&reg; Illumination Enhancing (IE&reg;) System with Red/Green Dual-Color Mode and 36 Color Multi-Color Mode to Accommodate All Weather/Light Conditions (US PAT. 8437079; EU PAT. EP2520894) <br>&#149;1-Click High-tech Illumination Memory Feature Gets You Right Back to the Color/Brightness Setting Last Used<br>&#149;Most Innovative, Low Profile Illumination Control with 2 Soft and Ergonomic Control Buttons Designed for Most Natural, Smooth and Quick-reaching Hand/Finger Operations<br>&#149;Special Circuit and Housing Design for Uninterrupted Illumination Even Under Heavy Recoil<br>&#149;Premium Zero Locking and Zero Resetting Target Turrets with Most Consistent and Precise 1/4 MOA per Click Windage/Elevation Adjustment<br>&#149;Side Wheel Adjustable Turret (SWAT) for Parallax Adjustment - from 10 Yards to Infinity; Side Wheel Ready for Optional Big Wheel to Achieve Finer Parallax Adjustment<br>&#149;TactEdge&reg; Angled Integral Sunshade Complete with Flip-open Lens Caps and High Quality Max Strength Quick Detach Picatinny/Weaver Rings",,,,,,,,34.39,34.5,8.3,7.3,,,,,,,Optics,SCP3_UM3124AOMDL_PRO_1.gif,SCP3_UM3124AOMDL_PRO_2.gif,,,,,0,,,,,,UTG 30MM,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SCP3-UM416AOIEW,"UTG&reg; 4-16X44 30mm Compact Scope, AO, 36-color Mil-dot, Rings",,,,ACCUSHOT,,,"&#149;30mm Tube with Best in Class Multi Emerald Coated Lenses to Achieve Maximum Light Transmission for Best Clarity <br>&#149;Built on TRUE STRENGTH&reg; Platform, Completely Sealed and Nitrogen Filled, Shockproof, Fogproof and Rainproof<br>&#149;Innovative EZ-TAP&reg; Illumination Enhancing (IE&reg;) System with Red/Green Dual-Color Mode and 36 Color Multi-Color Mode to Accommodate All Weather/Light Conditions (US PAT. 8437079; EU PAT. EP2520894) <br>&#149;1-Click High-tech Illumination Memory Feature Gets You Right Back to the Color/Brightness Setting Last Used<br>&#149;Premium Zero Locking and Zero Resetting Target Turrets with Most Consistent and Precise 1/4 MOA per Click Windage/Elevation Adjustment<br>&#149;Side Wheel Adjustable Turret (SWAT) for Parallax Adjustment - from 10 Yards to Infinity; Side Wheel Ready for Optional Big Wheel to Achieve Finer Parallax Adjustment<br>&#149;TactEdge&reg; Angled Integral Sunshade, complete with Flip-open Lens Caps and High Quality Max Strength Quick Detach Picatinny/Weaver Rings",,,,,,,,35.31,36.8,10.2,7.6,,,,,,,Optics,SCP3_UM416AOIEW_PRO_01.gif,SCP3_UM416AOIEW_APP_1.gif,,,,,0,,,,,,UTG 30mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SCP-A1245-A,UTG&reg; AR15 4&5 Prong A1/A2 Dual Front Sight Tool,,,,UTG,,,&#149;Optimal Length and Slimmer Ergonomic Design for Ease of Use<br>&#149;One Piece Precision Machined Steel Part<br>&#149;Adjust Elevation of either 4-Prong or 5-Prong A1/A2 Front Sight Post<br>&#149;Patterned Surface for Easy Grip ,,,,,,,,1.41,12,5.3,1,,,,,,,Accessories and Parts,SCP_A1245_A_PRO_1.jpg,0,,,,,0,,,,,,UTG New,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SCP-DS3026W,"UTG&reg; 2.6"" ITA Red/Green CQB Micro Dot with Integral QD Mount",,,,UTG,,,"&#149;Micro Dot Sight Built on TRUE STRENGTH&reg; Platform, Shockproof, Fogproof and Rainproof <br>&#149;Versatile Super-compact Body - a Mere 2.6"" in Length <br>&#149;Clear and Sharp Target Dot 4.0 MOA at 100Yds <br>&#149;Instant Target Aiming (ITA) and Instant Lock On Target to Enhance Shooting Accuracy and Performance <br>&#149;Red or Green Dot Illumination with Intensity Adjustment to Adapt to Any Environment <br>&#149;Great Field of View and Unlimited Eye Relief for a Wide Variety of Pistol, Shotgun and Rifle Applications <br>&#149;Perfect Co-witness with A2 Standard Iron Sights Using a 1/2"" Riser or 1/3 Co-witness with a 3/5"" Riser <br>&#149;Integral Mounting Base with Innovative Quick Detach Lever Lock for Rapid Deployment on Any Picatinny Rail",,,,,,,,8.29,11,6.8,6.5,,,,,,,Optics,SCP_DS3026W_PRO.gif,SCP_DS3026W_PRO_2.gif,,,,,0,,,,,,UTG DS30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SCP-DS3039W,"UTG&reg; 3.9"" ITA Red/Green CQB Dot Sight with Integral QD Mount",,,,UTG,,,"&#149;Great Field of View and Unlimited Eye Relief <br>&#149;Clear and Sharp 4.0 MOA Dot Sight <br>&#149;No-Reflection High Tech Emerald Coatings <br>&#149;Red or Green Dot Adapts to Any Environmental Background <br>&#149;Optimal Height Design to Co-witness with Iron Sights <br>&#149;Includes Both Smart Adaptor & Straight-up Quick Detachable Tactical Mount with Innovative Quick Detach Mounting Deck to Use on Any Picatinny Rail<br>&#149;Illumination Rheostat with Variable Brightness Levels Offers Stealthy and Infinitely Fine Adjustment <br>&#149;Aim and Instant Lock On Target to Enhance Shooting Accuracy and Performance <br>&#149;Most Versatile Dot Sight for Wide Range of Pistols, Shotguns & Rifles",,,,,,,,17.07,15.8,10,8.2,,,,,,,Optics,SCP_DS3039W_PRO_01.gif,0,,,,,0,,,,,,UTG DS30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SCP-DS3840TDQ,"UTG&reg; 4.2"" ITA Red/Green T-Dot with QD Mount, Riser Adaptor",,,,UTG,,,"<br>&#149; Built on TRUE STRENGTH&reg; Platform to Offer Durability and Precision Adjustment; Completely Sealed, Shockproof, Fogproof and Rainproof<br>&#149; Intuitive Quick to Acquire Red/Green T-Dot Reticle for Swift Execution of T-Zone and Center Mass Hits with Fine Adjustment Rheostat for Variable Intensity Adjustment<br>&#149; Great Field of View, Unlimited Eye Relief, and Featuring a Non-reflective Emerald Coated Lens <br>&#149;Optimal Height to Co-witness with Iron Sights Using Included Riser Adaptor <br>&#149;Offset and Center Height Adjustable, Easily Adapts to Both the Shooter and Firearm  <br>&#149; Aids in Intuitively Acquiring Targets, Enhancing Shooting Accuracy, Speed, and Overall Performance <br>&#149; Versatile Towards for a Wide Variety of Different Firearms Applications<br>&#149; Complete with Flip-open Lens Caps and Picatinny Quick Detach Lever Lock Mounting Base",,,,,,,,18.62,16.5,11.8,9,,,,,,,Optics,SCP_DS3840TDQ_PRO_1.gif,0,,,,,0,,,,,,UTG Inst,,,,,,,,,,,,,,,,,,,,,,,,,,,,
